0.044458557	-0.033681586	-0.07407249	-0.03598282	-0.05845688	0.04906723	0.0043444512	-0.0012927477	-0.011942072	-0.0669232	-0.0150488075	-0.012260916	0.0022987917	-0.019790007	0.062313333	-0.050380923
-0.07969902	0.15348126	0.14508384	0.07419056	0.07144168	-0.06741958	0.13075694	0.06934601	0.11982696	0.11601917	0.05059094	0.076802626	-0.094053805	0.1041961	-0.120054334	0.11671057
0.26889732	-0.23687345	-0.45814097	-0.3841939	-0.42624295	0.23721316	-0.35913536	-0.2870005	-0.21625441	-0.2248729	-0.2458645	-0.24755864	0.31477246	-0.26690182	0.31183416	-0.43848285
0.2446808	-0.25363272	-0.26116925	-0.24225114	-0.27361158	0.21138094	-0.232081	-0.26843733	-0.22173257	-0.23066886	-0.205774	-0.2708462	0.22055927	-0.2661092	0.25336745	-0.22630529
-0.13677727	0.059094355	0.25577652	0.2519664	0.24196228	-0.17804559	0.14598155	0.10175544	0.09287614	0.1633462	0.12952878	0.13038622	-0.19406924	0.115311034	-0.1770231	0.25163633
0.028487686	-0.018700095	-0.19029236	-0.121403955	-0.12077964	0.031977095	-0.07032726	-0.07296412	0.046763964	-0.081777535	-0.0044807717	-0.032571387	0.06878433	-0.053919617	0.06941742	-0.10821721
-0.37389097	0.37935826	0.55064183	0.42218712	0.4598778	-0.3374392	0.4375258	0.41823012	0.3599381	0.37957808	0.3523278	0.41629618	-0.37575138	0.33970377	-0.34831452	0.46319124
-0.074917994	0.17489272	0.083495	0.065776244	0.104797654	-0.10144076	0.07278174	0.106779955	0.19273214	0.17579302	0.13908051	0.11150582	-0.10213081	0.07978753	-0.15432084	0.065911874
0.23438151	-0.22192915	-0.20856875	-0.17056146	-0.2002338	0.22385667	-0.22653839	-0.20053647	-0.30050534	-0.19776487	-0.24374801	-0.24221407	0.26947165	-0.24608232	0.23867409	-0.20757262
-0.13840306	0.1480796	0.0860122	0.12106618	0.1084212	-0.09762963	0.14495757	0.070348464	0.063375466	0.081212625	0.08045146	0.06719932	-0.06584973	0.14463295	-0.14123301	0.04949563
0.17449668	-0.13377027	-0.1474539	-0.17427607	-0.11685862	0.1661884	-0.12769757	-0.1333473	-0.050624944	-0.16835906	-0.15344219	-0.16285767	0.18134956	-0.118264936	0.12131911	-0.1570381
0.12875783	-0.018037992	-0.34820515	-0.27533546	-0.22890966	0.15399094	-0.21329492	-0.1325764	-0.030430874	-0.06869627	-0.1613847	-0.14654605	0.17399707	-0.14037411	0.09836907	-0.32243985
-0.012972902	-0.013816781	0.06515268	0.04765697	0.07814392	-0.029367425	-0.00023463261	0.048712734	-0.016807824	-0.06732565	-0.024118591	0.026672939	0.018506784	0.017110558	0.019953944	0.07196257
0.08931395	-0.07192225	-0.16876687	-0.1976718	-0.18069524	0.100425415	-0.16382743	-0.09420151	-0.13326271	-0.07659319	-0.15267855	-0.094171695	0.1451137	-0.100329176	0.13007115	-0.12678517
0.2827725	-0.25305247	-0.23652138	-0.22029589	-0.2729445	0.25277174	-0.26721635	-0.22829431	-0.33513933	-0.2715625	-0.27200606	-0.24899007	0.25484532	-0.24504666	0.30260786	-0.26481068
-0.4033962	0.36035338	0.39647102	0.43755943	0.42743772	-0.348339	0.43398032	0.37293527	0.3875695	0.3694378	0.37224835	0.38657224	-0.45431268	0.4149716	-0.41253772	0.42542863
0.13054563	-0.17632635	-0.28472534	-0.20837317	-0.25500146	0.14087945	-0.20814052	-0.16484031	-0.1927127	-0.10104476	-0.15590467	-0.16211991	0.1461408	-0.11888902	0.12521271	-0.2732634
0.050745048	-0.041413482	0.046598643	-0.0062179747	-0.0019783203	-0.019494431	-0.049161717	-0.025058508	-0.0743396	0.0064712567	-0.025251977	-0.024229705	0.06051208	-0.0031593933	-9.1827795e-05	-0.010952716
0.14357546	-0.15736909	-0.09681846	-0.11010404	-0.099527605	0.12778966	-0.117889106	-0.12016069	-0.14233012	-0.19738182	-0.19712552	-0.20451078	0.18019794	-0.18267663	0.10947951	-0.065280735
0.56861913	-0.46799266	-0.63215595	-0.60238886	-0.5847658	0.5382108	-0.5584358	-0.5977289	-0.45650256	-0.5226781	-0.5018129	-0.54742634	0.5589098	-0.5741365	0.52598274	-0.63240683
0.022583885	-0.042326935	0.005965889	0.017137242	-0.0048383255	0.0023384744	0.01760671	0.0034927863	0.021578576	-0.03409062	-0.055529233	-0.052998543	-0.005774503	-0.009380977	-0.016141491	0.0054611205
-2.264253	2.1747582	2.5849383	2.4764	2.5604172	-2.2936304	2.3794541	2.3422935	2.1428244	2.1730223	2.2797978	2.1906445	-2.3421855	2.2879634	-2.3244028	2.5522437
0.2457192	-0.15023008	-0.26222885	-0.24838008	-0.26757345	0.18880574	-0.23743063	-0.23187429	-0.18925229	-0.15030178	-0.23618938	-0.2158225	0.18043694	-0.15659578	0.18573582	-0.25292748
0.08768675	-0.124536514	-0.10222655	-0.12911628	-0.0762882	0.09902916	-0.14813735	-0.1534861	-0.044351075	-0.075057924	-0.06350344	-0.1418438	0.16835439	-0.07906038	0.0944004	-0.09364147
